time,ensemble,siteID,obs_flag,nee,le,vswc,forecast,data_assimilation
2021-01-07,1,OSBS,1,-0.391685482,44.41250395,0.173853697,1,0
2021-01-07,1,SRER,1,-0.718112197,37.62326303,0.012811361,1,0
2021-01-08,1,BART,1,0.715967179,10.94207907,0,1,0
2021-01-08,1,KONZ,1,0.335666287,5.263550311,0.223983661,1,0
2021-01-08,1,OSBS,1,-0.391685482,44.41250395,0.173853697,1,0
2021-01-08,1,SRER,1,-0.718112197,37.62326303,0.012811361,1,0
2021-01-09,1,BART,1,0.715967179,10.94207907,0,1,0
2021-01-09,1,KONZ,1,0.335666287,5.263550311,0.223983661,1,0
2021-01-09,1,OSBS,1,-0.391685482,44.41250395,0.173853697,1,0
2021-01-09,1,SRER,1,-0.718112197,37.62326303,0.012811361,1,0
2021-01-10,1,BART,1,0.715967179,10.94207907,0,1,0
2021-01-10,1,KONZ,1,0.335666287,5.263550311,0.223983661,1,0
2021-01-10,1,OSBS,1,-0.391685482,44.41250395,0.173853697,1,0
2021-01-10,1,SRER,1,-0.718112197,37.62326303,0.012811361,1,0
2021-01-11,1,BART,1,0.715967179,10.94207907,0,1,0
2021-01-11,1,KONZ,1,0.335666287,5.263550311,0.223983661,1,0
2021-01-11,1,OSBS,1,-0.391685482,44.41250395,0.173853697,1,0
2021-01-11,1,SRER,1,-0.718112197,37.62326303,0.012811361,1,0
2021-01-12,1,BART,1,0.715967179,10.94207907,0,1,0
2021-01-12,1,KONZ,1,0.335666287,5.263550311,0.223983661,1,0
2021-01-12,1,OSBS,1,-0.391685482,44.41250395,0.173853697,1,0
2021-01-12,1,SRER,1,-0.718112197,37.62326303,0.012811361,1,0
2021-01-13,1,BART,1,0.715967179,10.94207907,0,1,0
2021-01-13,1,KONZ,1,0.335666287,5.263550311,0.223983661,1,0
2021-01-13,1,OSBS,1,-0.391685482,44.41250395,0.173853697,1,0
2021-01-13,1,SRER,1,-0.718112197,37.62326303,0.012811361,1,0
2021-01-14,1,BART,1,0.715967179,10.94207907,0,1,0
2021-01-14,1,KONZ,1,0.335666287,5.263550311,0.223983661,1,0
2021-01-14,1,OSBS,1,-0.391685482,44.41250395,0.173853697,1,0
2021-01-14,1,SRER,1,-0.718112197,37.62326303,0.012811361,1,0
2021-01-15,1,BART,1,0.715967179,10.94207907,0,1,0
2021-01-15,1,KONZ,1,0.335666287,5.263550311,0.223983661,1,0
2021-01-15,1,OSBS,1,-0.391685482,44.41250395,0.173853697,1,0
2021-01-15,1,SRER,1,-0.718112197,37.62326303,0.012811361,1,0
2021-01-16,1,BART,1,0.715967179,10.94207907,0,1,0
2021-01-16,1,KONZ,1,0.335666287,5.263550311,0.223983661,1,0
2021-01-16,1,OSBS,1,-0.391685482,44.41250395,0.173853697,1,0
2021-01-16,1,SRER,1,-0.718112197,37.62326303,0.012811361,1,0
2021-01-17,1,BART,1,0.715967179,10.94207907,0,1,0
2021-01-17,1,KONZ,1,0.335666287,5.263550311,0.223983661,1,0
2021-01-17,1,OSBS,1,-0.391685482,44.41250395,0.173853697,1,0
2021-01-17,1,SRER,1,-0.718112197,37.62326303,0.012811361,1,0
2021-01-18,1,BART,1,0.715967179,10.94207907,0,1,0
2021-01-18,1,KONZ,1,0.335666287,5.263550311,0.223983661,1,0
2021-01-18,1,OSBS,1,-0.391685482,44.41250395,0.173853697,1,0
2021-01-18,1,SRER,1,-0.718112197,37.62326303,0.012811361,1,0
2021-01-19,1,BART,1,0.715967179,10.94207907,0,1,0
2021-01-19,1,KONZ,1,0.335666287,5.263550311,0.223983661,1,0
2021-01-19,1,OSBS,1,-0.391685482,44.41250395,0.173853697,1,0
2021-01-19,1,SRER,1,-0.718112197,37.62326303,0.012811361,1,0
2021-01-20,1,BART,1,0.715967179,10.94207907,0,1,0
2021-01-20,1,KONZ,1,0.335666287,5.263550311,0.223983661,1,0
2021-01-20,1,OSBS,1,-0.391685482,44.41250395,0.173853697,1,0
2021-01-20,1,SRER,1,-0.718112197,37.62326303,0.012811361,1,0
2021-01-21,1,BART,1,0.715967179,10.94207907,0,1,0
2021-01-21,1,KONZ,1,0.335666287,5.263550311,0.223983661,1,0
2021-01-21,1,OSBS,1,-0.391685482,44.41250395,0.173853697,1,0
2021-01-21,1,SRER,1,-0.718112197,37.62326303,0.012811361,1,0
2021-01-22,1,BART,1,0.715967179,10.94207907,0,1,0
2021-01-22,1,KONZ,1,0.335666287,5.263550311,0.223983661,1,0
2021-01-22,1,OSBS,1,-0.391685482,44.41250395,0.173853697,1,0
2021-01-22,1,SRER,1,-0.718112197,37.62326303,0.012811361,1,0
2021-01-23,1,BART,1,0.715967179,10.94207907,0,1,0
2021-01-23,1,KONZ,1,0.335666287,5.263550311,0.223983661,1,0
2021-01-23,1,OSBS,1,-0.391685482,44.41250395,0.173853697,1,0
2021-01-23,1,SRER,1,-0.718112197,37.62326303,0.012811361,1,0
2021-01-24,1,BART,1,0.715967179,10.94207907,0,1,0
2021-01-24,1,KONZ,1,0.335666287,5.263550311,0.223983661,1,0
2021-01-24,1,OSBS,1,-0.391685482,44.41250395,0.173853697,1,0
2021-01-24,1,SRER,1,-0.718112197,37.62326303,0.012811361,1,0
2021-01-25,1,BART,1,0.715967179,10.94207907,0,1,0
2021-01-25,1,KONZ,1,0.335666287,5.263550311,0.223983661,1,0
2021-01-25,1,OSBS,1,-0.391685482,44.41250395,0.173853697,1,0
2021-01-25,1,SRER,1,-0.718112197,37.62326303,0.012811361,1,0
2021-01-26,1,BART,1,0.715967179,10.94207907,0,1,0
2021-01-26,1,KONZ,1,0.335666287,5.263550311,0.223983661,1,0
2021-01-26,1,OSBS,1,-0.391685482,44.41250395,0.173853697,1,0
2021-01-26,1,SRER,1,-0.718112197,37.62326303,0.012811361,1,0
2021-01-27,1,BART,1,0.715967179,10.94207907,0,1,0
2021-01-27,1,KONZ,1,0.335666287,5.263550311,0.223983661,1,0
2021-01-27,1,OSBS,1,-0.391685482,44.41250395,0.173853697,1,0
2021-01-27,1,SRER,1,-0.718112197,37.62326303,0.012811361,1,0
2021-01-28,1,BART,1,0.715967179,10.94207907,0,1,0
2021-01-28,1,KONZ,1,0.335666287,5.263550311,0.223983661,1,0
2021-01-28,1,OSBS,1,-0.391685482,44.41250395,0.173853697,1,0
2021-01-28,1,SRER,1,-0.718112197,37.62326303,0.012811361,1,0
2021-01-29,1,BART,1,0.715967179,10.94207907,0,1,0
2021-01-29,1,KONZ,1,0.335666287,5.263550311,0.223983661,1,0
2021-01-29,1,OSBS,1,-0.391685482,44.41250395,0.173853697,1,0
2021-01-29,1,SRER,1,-0.718112197,37.62326303,0.012811361,1,0
2021-01-30,1,BART,1,0.715967179,10.94207907,0,1,0
2021-01-30,1,KONZ,1,0.335666287,5.263550311,0.223983661,1,0
2021-01-30,1,OSBS,1,-0.391685482,44.41250395,0.173853697,1,0
2021-01-30,1,SRER,1,-0.718112197,37.62326303,0.012811361,1,0
2021-01-31,1,BART,1,0.715967179,10.94207907,0,1,0
2021-01-31,1,KONZ,1,0.335666287,5.263550311,0.223983661,1,0
2021-01-31,1,OSBS,1,-0.391685482,44.41250395,0.173853697,1,0
2021-01-31,1,SRER,1,-0.718112197,37.62326303,0.012811361,1,0
2021-02-01,1,BART,1,0.715967179,10.94207907,0,1,0
2021-02-01,1,KONZ,1,0.335666287,5.263550311,0.223983661,1,0
2021-02-01,1,OSBS,1,-0.391685482,44.41250395,0.173853697,1,0
2021-02-01,1,SRER,1,-0.718112197,37.62326303,0.012811361,1,0
2021-02-02,1,BART,1,0.715967179,10.94207907,0,1,0
2021-02-02,1,KONZ,1,0.335666287,5.263550311,0.223983661,1,0
2021-02-02,1,OSBS,1,-0.391685482,44.41250395,0.173853697,1,0
2021-02-02,1,SRER,1,-0.718112197,37.62326303,0.012811361,1,0
2021-02-03,1,BART,1,0.715967179,10.94207907,0,1,0
2021-02-03,1,KONZ,1,0.335666287,5.263550311,0.223983661,1,0
2021-02-03,1,OSBS,1,-0.391685482,44.41250395,0.173853697,1,0
2021-02-03,1,SRER,1,-0.718112197,37.62326303,0.012811361,1,0
2021-02-04,1,BART,1,0.715967179,10.94207907,0,1,0
2021-02-04,1,KONZ,1,0.335666287,5.263550311,0.223983661,1,0
2021-02-04,1,OSBS,1,-0.391685482,44.41250395,0.173853697,1,0
2021-02-04,1,SRER,1,-0.718112197,37.62326303,0.012811361,1,0
2021-01-01,1,BART,1,0.940567088,13.05934045,0.05,1,0
2021-01-01,1,KONZ,1,0.444407028,6.103325131,0.004024262,1,0
2021-01-01,1,OSBS,1,4.097725153,51.29607267,0.002326197,1,0
2021-01-01,1,SRER,1,0.590240012,19.85764669,8.84E-05,1,0
2021-01-02,1,BART,1,0.940567088,13.05934045,0.05,1,0
2021-01-02,1,KONZ,1,0.444407028,6.103325131,0.004024262,1,0
2021-01-02,1,OSBS,1,4.097725153,51.29607267,0.002326197,1,0
2021-01-02,1,SRER,1,0.590240012,19.85764669,8.84E-05,1,0
2021-01-03,1,BART,1,0.940567088,13.05934045,0.05,1,0
2021-01-03,1,KONZ,1,0.444407028,6.103325131,0.004024262,1,0
2021-01-03,1,OSBS,1,4.097725153,51.29607267,0.002326197,1,0
2021-01-03,1,SRER,1,0.590240012,19.85764669,8.84E-05,1,0
2021-01-04,1,BART,1,0.940567088,13.05934045,0.05,1,0
2021-01-04,1,KONZ,1,0.444407028,6.103325131,0.004024262,1,0
2021-01-04,1,OSBS,1,4.097725153,51.29607267,0.002326197,1,0
2021-01-04,1,SRER,1,0.590240012,19.85764669,8.84E-05,1,0
2021-01-05,1,BART,1,0.940567088,13.05934045,0.05,1,0
2021-01-05,1,KONZ,1,0.444407028,6.103325131,0.004024262,1,0
2021-01-05,1,OSBS,1,4.097725153,51.29607267,0.002326197,1,0
2021-01-05,1,SRER,1,0.590240012,19.85764669,8.84E-05,1,0
2021-01-06,1,BART,1,0.940567088,13.05934045,0.05,1,0
2021-01-06,1,KONZ,1,0.444407028,6.103325131,0.004024262,1,0
2021-01-06,1,OSBS,1,4.097725153,51.29607267,0.002326197,1,0
2021-01-06,1,SRER,1,0.590240012,19.85764669,8.84E-05,1,0
2021-01-07,1,BART,1,0.940567088,13.05934045,0.05,1,0
2021-01-07,1,KONZ,1,0.444407028,6.103325131,0.004024262,1,0
2021-01-07,1,OSBS,1,4.097725153,51.29607267,0.002326197,1,0
2021-01-07,1,SRER,1,0.590240012,19.85764669,8.84E-05,1,0
2021-01-08,1,BART,1,0.940567088,13.05934045,0.05,1,0
2021-01-08,1,KONZ,1,0.444407028,6.103325131,0.004024262,1,0
2021-01-08,1,OSBS,1,4.097725153,51.29607267,0.002326197,1,0
2021-01-08,1,SRER,1,0.590240012,19.85764669,8.84E-05,1,0
2021-01-09,1,BART,1,0.940567088,13.05934045,0.05,1,0
2021-01-09,1,KONZ,1,0.444407028,6.103325131,0.004024262,1,0
2021-01-09,1,OSBS,1,4.097725153,51.29607267,0.002326197,1,0
2021-01-09,1,SRER,1,0.590240012,19.85764669,8.84E-05,1,0
2021-01-10,1,BART,1,0.940567088,13.05934045,0.05,1,0
2021-01-10,1,KONZ,1,0.444407028,6.103325131,0.004024262,1,0
2021-01-10,1,OSBS,1,4.097725153,51.29607267,0.002326197,1,0
2021-01-10,1,SRER,1,0.590240012,19.85764669,8.84E-05,1,0
2021-01-11,1,BART,1,0.940567088,13.05934045,0.05,1,0
2021-01-11,1,KONZ,1,0.444407028,6.103325131,0.004024262,1,0
2021-01-11,1,OSBS,1,4.097725153,51.29607267,0.002326197,1,0
2021-01-11,1,SRER,1,0.590240012,19.85764669,8.84E-05,1,0
2021-01-12,1,BART,1,0.940567088,13.05934045,0.05,1,0
2021-01-12,1,KONZ,1,0.444407028,6.103325131,0.004024262,1,0
2021-01-12,1,OSBS,1,4.097725153,51.29607267,0.002326197,1,0
2021-01-12,1,SRER,1,0.590240012,19.85764669,8.84E-05,1,0
2021-01-13,1,BART,1,0.940567088,13.05934045,0.05,1,0
2021-01-13,1,KONZ,1,0.444407028,6.103325131,0.004024262,1,0
2021-01-13,1,OSBS,1,4.097725153,51.29607267,0.002326197,1,0
2021-01-13,1,SRER,1,0.590240012,19.85764669,8.84E-05,1,0
2021-01-14,1,BART,1,0.940567088,13.05934045,0.05,1,0
2021-01-14,1,KONZ,1,0.444407028,6.103325131,0.004024262,1,0
2021-01-14,1,OSBS,1,4.097725153,51.29607267,0.002326197,1,0
2021-01-14,1,SRER,1,0.590240012,19.85764669,8.84E-05,1,0
2021-01-15,1,BART,1,0.940567088,13.05934045,0.05,1,0
2021-01-15,1,KONZ,1,0.444407028,6.103325131,0.004024262,1,0
2021-01-15,1,OSBS,1,4.097725153,51.29607267,0.002326197,1,0
2021-01-15,1,SRER,1,0.590240012,19.85764669,8.84E-05,1,0
2021-01-16,1,BART,1,0.940567088,13.05934045,0.05,1,0
2021-01-16,1,KONZ,1,0.444407028,6.103325131,0.004024262,1,0
2021-01-16,1,OSBS,1,4.097725153,51.29607267,0.002326197,1,0
2021-01-16,1,SRER,1,0.590240012,19.85764669,8.84E-05,1,0
2021-01-17,1,BART,1,0.940567088,13.05934045,0.05,1,0
2021-01-17,1,KONZ,1,0.444407028,6.103325131,0.004024262,1,0
2021-01-17,1,OSBS,1,4.097725153,51.29607267,0.002326197,1,0
2021-01-17,1,SRER,1,0.590240012,19.85764669,8.84E-05,1,0
2021-01-18,1,BART,1,0.940567088,13.05934045,0.05,1,0
2021-01-18,1,KONZ,1,0.444407028,6.103325131,0.004024262,1,0
2021-01-18,1,OSBS,1,4.097725153,51.29607267,0.002326197,1,0
2021-01-18,1,SRER,1,0.590240012,19.85764669,8.84E-05,1,0
2021-01-19,1,BART,1,0.940567088,13.05934045,0.05,1,0
2021-01-19,1,KONZ,1,0.444407028,6.103325131,0.004024262,1,0
2021-01-19,1,OSBS,1,4.097725153,51.29607267,0.002326197,1,0
2021-01-19,1,SRER,1,0.590240012,19.85764669,8.84E-05,1,0
2021-01-20,1,BART,1,0.940567088,13.05934045,0.05,1,0
2021-01-20,1,KONZ,1,0.444407028,6.103325131,0.004024262,1,0
2021-01-20,1,OSBS,1,4.097725153,51.29607267,0.002326197,1,0
2021-01-20,1,SRER,1,0.590240012,19.85764669,8.84E-05,1,0
2021-01-21,1,BART,1,0.940567088,13.05934045,0.05,1,0
2021-01-21,1,KONZ,1,0.444407028,6.103325131,0.004024262,1,0
2021-01-21,1,OSBS,1,4.097725153,51.29607267,0.002326197,1,0
2021-01-21,1,SRER,1,0.590240012,19.85764669,8.84E-05,1,0
2021-01-22,1,BART,1,0.940567088,13.05934045,0.05,1,0
2021-01-22,1,KONZ,1,0.444407028,6.103325131,0.004024262,1,0
2021-01-22,1,OSBS,1,4.097725153,51.29607267,0.002326197,1,0
2021-01-22,1,SRER,1,0.590240012,19.85764669,8.84E-05,1,0
2021-01-23,1,BART,1,0.940567088,13.05934045,0.05,1,0
2021-01-23,1,KONZ,1,0.444407028,6.103325131,0.004024262,1,0
2021-01-23,1,OSBS,1,4.097725153,51.29607267,0.002326197,1,0
2021-01-23,1,SRER,1,0.590240012,19.85764669,8.84E-05,1,0
2021-01-24,1,BART,1,0.940567088,13.05934045,0.05,1,0
2021-01-24,1,KONZ,1,0.444407028,6.103325131,0.004024262,1,0
2021-01-24,1,OSBS,1,4.097725153,51.29607267,0.002326197,1,0
2021-01-24,1,SRER,1,0.590240012,19.85764669,8.84E-05,1,0
2021-01-25,1,BART,1,0.940567088,13.05934045,0.05,1,0
2021-01-25,1,KONZ,1,0.444407028,6.103325131,0.004024262,1,0
2021-01-25,1,OSBS,1,4.097725153,51.29607267,0.002326197,1,0
2021-01-25,1,SRER,1,0.590240012,19.85764669,8.84E-05,1,0
2021-01-26,1,BART,1,0.940567088,13.05934045,0.05,1,0
2021-01-26,1,KONZ,1,0.444407028,6.103325131,0.004024262,1,0
2021-01-26,1,OSBS,1,4.097725153,51.29607267,0.002326197,1,0
2021-01-26,1,SRER,1,0.590240012,19.85764669,8.84E-05,1,0
2021-01-27,1,BART,1,0.940567088,13.05934045,0.05,1,0
2021-01-27,1,KONZ,1,0.444407028,6.103325131,0.004024262,1,0
2021-01-27,1,OSBS,1,4.097725153,51.29607267,0.002326197,1,0
2021-01-27,1,SRER,1,0.590240012,19.85764669,8.84E-05,1,0
2021-01-28,1,BART,1,0.940567088,13.05934045,0.05,1,0
2021-01-28,1,KONZ,1,0.444407028,6.103325131,0.004024262,1,0
2021-01-28,1,OSBS,1,4.097725153,51.29607267,0.002326197,1,0
2021-01-28,1,SRER,1,0.590240012,19.85764669,8.84E-05,1,0
2021-01-29,1,BART,1,0.940567088,13.05934045,0.05,1,0
2021-01-29,1,KONZ,1,0.444407028,6.103325131,0.004024262,1,0
2021-01-29,1,OSBS,1,4.097725153,51.29607267,0.002326197,1,0
2021-01-29,1,SRER,1,0.590240012,19.85764669,8.84E-05,1,0
2021-01-30,1,BART,1,0.940567088,13.05934045,0.05,1,0
2021-01-30,1,KONZ,1,0.444407028,6.103325131,0.004024262,1,0
2021-01-30,1,OSBS,1,4.097725153,51.29607267,0.002326197,1,0
2021-01-30,1,SRER,1,0.590240012,19.85764669,8.84E-05,1,0
2021-01-31,1,BART,1,0.940567088,13.05934045,0.05,1,0
2021-01-31,1,KONZ,1,0.444407028,6.103325131,0.004024262,1,0
2021-01-31,1,OSBS,1,4.097725153,51.29607267,0.002326197,1,0
2021-01-31,1,SRER,1,0.590240012,19.85764669,8.84E-05,1,0
2021-02-01,1,BART,1,0.940567088,13.05934045,0.05,1,0
2021-02-01,1,KONZ,1,0.444407028,6.103325131,0.004024262,1,0
2021-02-01,1,OSBS,1,4.097725153,51.29607267,0.002326197,1,0
2021-02-01,1,SRER,1,0.590240012,19.85764669,8.84E-05,1,0
2021-02-02,1,BART,1,0.940567088,13.05934045,0.05,1,0
2021-02-02,1,KONZ,1,0.444407028,6.103325131,0.004024262,1,0
2021-02-02,1,OSBS,1,4.097725153,51.29607267,0.002326197,1,0
2021-02-02,1,SRER,1,0.590240012,19.85764669,8.84E-05,1,0
2021-02-03,1,BART,1,0.940567088,13.05934045,0.05,1,0
2021-02-03,1,KONZ,1,0.444407028,6.103325131,0.004024262,1,0
2021-02-03,1,OSBS,1,4.097725153,51.29607267,0.002326197,1,0
2021-02-03,1,SRER,1,0.590240012,19.85764669,8.84E-05,1,0
2021-02-04,1,BART,1,0.940567088,13.05934045,0.05,1,0
2021-02-04,1,KONZ,1,0.444407028,6.103325131,0.004024262,1,0
2021-02-04,1,OSBS,1,4.097725153,51.29607267,0.002326197,1,0
2021-02-04,1,SRER,1,0.590240012,19.85764669,8.84E-05,1,0
